EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5354954,WOODFORD CO.,EUREKA,05/10/2003,2121,Tornado, ,F2,0,4,0,0,IL,CST, ,1151457,C,203,ILX,0,0,NWS STORM SURVEY, ,10.5,300,3,SW,3,SW,EUREKA,05/10/2003,2136,40.68333,-89.31667,40.81667,-89.2,"As the tornado crossed from Tazewell County into Woodford County it increased in intensity. It destroyed several homes, outbuildings and businesses along US 24 before clipping the northwestern side of Eureka damaging several homes there.  As it traveled to the northeast, additional homes sustained damage as well as trees, power lines, power poles, sheds and outbuildings.  It moved through the extreme northern portions of Roanoke before lifting and dissipating one mile north of Roanoke.  Several homes in this area sustained damage.  Overall, 4 people sustained minor injuries.","",183
5354956,WOODFORD CO.,EUREKA,05/10/2003,2125,Tornado, ,F1,0,0,0,0,IL,CST, ,1151457,C,203,ILX,0,0,NWS STORM SURVEY, ,8,200,3,E,3,E,EUREKA,05/10/2003,2135,40.71667,-89.21667,40.85,-89.13333,"A tornado touched down east of Eureka, paralleling the track of the earlier tornado in Woodford County.  It blew down numerous trees and power lines.  Also, it destroyed several barns and out buildings and caused minor damage to a couple of homes.  No injuries were reported.","",184
5357575,FORD CO.,GIBSON CITY,05/14/2003,1659,Tornado, ,F0,0,0,2000,0,IL,CST, ,1152315,C,53,LOT,0,0,TRAINED SPOTTER, ,1,50,3,N,3,N,GIBSON CITY,05/14/2003,1702,41.11667,-88.83333,41.11667,-88.83333,"A weak tornado touched down three miles north of Gibson City near Route 47 and SR 900N.  The tornado damaged some out buildings and a couple farms and debris was blown across a field.","Severe thunderstorms developed over west central Illinois and moved east across central Illinois during the late afternoon hours of May 14th.  Several reports of hail were received with golfball size hail reported in Faribury in Livingston county.  In Long Point in Livingston county, two utility poles were damaged and tree limbs were blown down.  In Ford county, tree limbs were blown down on cars in Piper City, a semi truck was overturned in Gibson City and tree limbs were blown down in Elliott.  In Iroquois county, utility poles and power lines were blown down southeast of Onarga and shingles were blown off a house in Loda.  Heavy rain caused minor street flooding in Onarga in Iroquois county.  Piper City in Ford county (west of Onarga) reported 2.14 inches of rain.",185
5354962,MCLEAN CO.,LE ROY,05/14/2003,1708,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,113,ILX,0,0,LAW ENFORCEMENT, ,.1,10,2,E,2,E,LE ROY,05/14/2003,1708,40.35,-88.73333,40.35,-88.73333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",186
5354963,CHAMPAIGN CO.,RANTOUL,05/14/2003,1712,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,19,ILX,0,0,EMERGENCY MANAGER, ,.1,10,1,NE,1,NE,RANTOUL,05/14/2003,1712,40.33333,-88.13333,40.33333,-88.13333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",187
5354964,CHAMPAIGN CO.,ST JOSEPH,05/14/2003,1745,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,19,ILX,0,0,EMERGENCY MANAGER, ,.1,10,5,ESE,5,ESE,ST JOSEPH,05/14/2003,1745,40.08333,-87.95,40.08333,-87.95,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",188
5354966,CHAMPAIGN CO.,BROADLANDS,05/14/2003,1814,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,19,ILX,0,0,EMERGENCY MANAGER, ,.1,10, , , , ,BROADLANDS,05/14/2003,1814,39.91667,-88,39.91667,-88,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",189
5354967,VERMILION CO.,OAKWOOD,05/14/2003,1819,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,183,ILX,0,0,EMERGENCY MANAGER, ,.1,10, , , , ,OAKWOOD,05/14/2003,1819,40.11667,-87.78333,40.11667,-87.78333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",190
5354969,PIATT CO.,MONTICELLO,05/14/2003,1828,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,147,ILX,0,0,LAW ENFORCEMENT, ,.1,10,5,N,5,N,MONTICELLO,05/14/2003,1828,40.1,-88.56667,40.1,-88.56667,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",191
5354968,VERMILION CO.,RIDGE FARM,05/14/2003,1840,Tornado, ,F0,0,0,0,0,IL,CST, ,1151458,C,183,ILX,0,0,EMERGENCY MANAGER, ,.1,10,3,W,3,W,RIDGE FARM,05/14/2003,1840,39.9,-87.7,39.9,-87.7,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",192
5355070,WOODFORD CO.,GERMANTOWN HILLS,05/28/2003,1340,Tornado, ,F1,0,0,0,0,IL,CST, ,1151459,C,203,ILX,0,0,EMERGENCY MANAGER, ,2,100, , , , ,GERMANTOWN HILLS,05/28/2003,1345,40.76667,-89.48333,40.75,-89.45,"A tornado touched down on the southeast side of Germantown Hills (Woodford County), damaging a house.  It pushed the front door open and blew the back wall of the house out about 15 inches.  As it traveled to the southeast the tornado blew down numerous trees and power lines, before moving into Tazewell County.  No injuries were reported.","",193
5355071,TAZEWELL CO.,WASHINGTON,05/28/2003,1345,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,179,ILX,0,0,EMERGENCY MANAGER, ,1.5,40,3,NNW,3,NNW,WASHINGTON,05/28/2003,1348,40.73333,-89.41667,40.73333,-89.4,"As the tornado crossed from Woodford into Tazewell County, 3 miles north northwest of Washington, it continued to blow down numerous trees and power lines.  It destroyed a shed before lifting and dissipating 2 miles north of Washington.  No injuries were reported.","",194
5355069,WOODFORD CO.,METAMORA,05/28/2003,1358,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,203,ILX,0,0,EMERGENCY MANAGER, ,.1,10,3,SW,3,SW,METAMORA,05/28/2003,1358,40.75,-89.38333,40.75,-89.38333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",195
5355074,TAZEWELL CO.,MACKINAW,05/28/2003,1410,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,179,ILX,0,0,EMERGENCY MANAGER, ,.1,10,3,W,3,W,MACKINAW,05/28/2003,1410,40.53333,-89.4,40.53333,-89.4,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",196
5357603,KANE CO.,SUGAR GROVE,05/28/2003,1419,Tornado, ,F0,0,0,0,0,IL,CST, ,1152320,C,89,LOT,0,0,NWS EMPLOYEE(OFF DUTY), ,1,50,4,NW,4,NW,SUGAR GROVE,05/28/2003,1421,41.78333,-88.5,41.78333,-88.48333,"A weak tornado touched down 2 miles west of Route 47 off Interstate 88 in rural Kane county.  The tornado was on the ground for 2 minutes.  No Damage was reported.","Severe thundestorms developed during the afternoon hours of May 28th and quickly moved southeast across northern and eastern Illinois.  Trees and power lines were reported down across many areas.  Will county was one of the hardest hit areas.  In Bolingbrook, 16 homes were damaged on Saffron and Sparrow streets and Timber Mill Court, by winds over 70 mph, flying debris and falling trees.  In Plainfield in Will county, 60 feet of a 100 foot tall radio tower fell over and had to be replaced.  Many trees were also blown down in the Plainfield area.  In addition to the wind damage, hail was reported across many locations in Will county.  In Dupage county, three foot diameter trees and several utility poles were blown down one mile east of the intersection of Route 38 and Route 59.  A tractor trailer was blown over at Route 59 and Ferry road just west of Naperville in Dupage county.  In Aurora in Kane county, large trees blocked South Lincoln Avenue near Spring Lake Cemetery.  A large tree was also blown down at Park and Madison streets in Batavia in Kane county.  Kankakee in Kankakee county also suffered wind damage.  Numerous trees and power lines were blown down across the city.  Severeal tractor trailers were blown over and a car was total by a fallen tree.  In addition to the severe winds and hail, a few weak tornadoes were also reported.  In Morris in Grundy county, winds damaged tree limbs and blew around corn stalks and other debris.",197
5357660,KENDALL CO.,BRISTOL,05/28/2003,1439,Tornado, ,F0,0,0,0,0,IL,CST, ,1152320,C,93,LOT,0,0,NWS EMPLOYEE(OFF DUTY), ,1,50,2,W,2,W,BRISTOL,05/28/2003,1441,41.65,-88.48333,41.63333,-88.46667,"A weak tornado touched down 2 miles west of Bristol near Route 47 in northern Kendall county.  The tornado was on the ground for 2 minutes.  No damage was reported.","Severe thundestorms developed during the afternoon hours of May 28th and quickly moved southeast across northern and eastern Illinois.  Trees and power lines were reported down across many areas.  Will county was one of the hardest hit areas.  In Bolingbrook, 16 homes were damaged on Saffron and Sparrow streets and Timber Mill Court, by winds over 70 mph, flying debris and falling trees.  In Plainfield in Will county, 60 feet of a 100 foot tall radio tower fell over and had to be replaced.  Many trees were also blown down in the Plainfield area.  In addition to the wind damage, hail was reported across many locations in Will county.  In Dupage county, three foot diameter trees and several utility poles were blown down one mile east of the intersection of Route 38 and Route 59.  A tractor trailer was blown over at Route 59 and Ferry road just west of Naperville in Dupage county.  In Aurora in Kane county, large trees blocked South Lincoln Avenue near Spring Lake Cemetery.  A large tree was also blown down at Park and Madison streets in Batavia in Kane county.  Kankakee in Kankakee county also suffered wind damage.  Numerous trees and power lines were blown down across the city.  Severeal tractor trailers were blown over and a car was total by a fallen tree.  In addition to the severe winds and hail, a few weak tornadoes were also reported.  In Morris in Grundy county, winds damaged tree limbs and blew around corn stalks and other debris.",198
5355075,TAZEWELL CO.,ARMINGTON,05/28/2003,1441,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,179,ILX,0,0,EMERGENCY MANAGER, ,.1,10,1,SE,1,SE,ARMINGTON,05/28/2003,1441,40.31667,-89.28333,40.31667,-89.28333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",199
5355078,LOGAN CO.,ATLANTA,05/28/2003,1456,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,107,ILX,0,0,FIRE DEPT/RESCUE SQUAD, ,.1,10,4,SE,4,SE,ATLANTA,05/28/2003,1456,40.23333,-89.18333,40.23333,-89.18333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",200
5356697,LOGAN CO.,BEASON,05/28/2003,1459,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,107,ILX,0,0,STORM CHASER, ,.4,10,2,E,2,E,BEASON,05/28/2003,1501,40.15,-89.16667,40.15,-89.15,"A tornado touched down east of Beason in Logan County. As it traveled to the east it blew down several trees before crossing into DeWitt County.  No injuries were reported.","",201
5356698,DE WITT CO.,MIDLAND CITY,05/28/2003,1501,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,39,ILX,0,0,STORM CHASER, ,.8,20,1,W,1,W,MIDLAND CITY,05/28/2003,1503,40.15,-89.15,40.15,-89.13333,"The tornado crossed into DeWitt County from Logan County west of Midland City.  As it moved east, it blew down a few more trees before lifting and dissipating on the outskirts of Midland City.  No structural damage or injuries were reported.","",202
5357661,FORD CO.,PAXTON,05/28/2003,1649,Tornado, ,F0,0,0,0,0,IL,CST, ,1152320,C,53,LOT,0,0,TRAINED SPOTTER, ,1.5,75,2,W,2,W,PAXTON,05/28/2003,1652,40.46667,-88.13333,40.43333,-88.15,"A weak tornado touched down 2 miles west of Paxton near Interstate 57 in southern Ford county.  Utility poles were blown down west of Paxton.","Severe thundestorms developed during the afternoon hours of May 28th and quickly moved southeast across northern and eastern Illinois.  Trees and power lines were reported down across many areas.  Will county was one of the hardest hit areas.  In Bolingbrook, 16 homes were damaged on Saffron and Sparrow streets and Timber Mill Court, by winds over 70 mph, flying debris and falling trees.  In Plainfield in Will county, 60 feet of a 100 foot tall radio tower fell over and had to be replaced.  Many trees were also blown down in the Plainfield area.  In addition to the wind damage, hail was reported across many locations in Will county.  In Dupage county, three foot diameter trees and several utility poles were blown down one mile east of the intersection of Route 38 and Route 59.  A tractor trailer was blown over at Route 59 and Ferry road just west of Naperville in Dupage county.  In Aurora in Kane county, large trees blocked South Lincoln Avenue near Spring Lake Cemetery.  A large tree was also blown down at Park and Madison streets in Batavia in Kane county.  Kankakee in Kankakee county also suffered wind damage.  Numerous trees and power lines were blown down across the city.  Severeal tractor trailers were blown over and a car was total by a fallen tree.  In addition to the severe winds and hail, a few weak tornadoes were also reported.  In Morris in Grundy county, winds damaged tree limbs and blew around corn stalks and other debris.",203
5356704,VERMILION CO.,GEORGETOWN,05/28/2003,1805,Tornado, ,F0,0,0,0,0,IL,CST, ,1151459,C,183,ILX,0,0,EMERGENCY MANAGER, ,.1,10,7,SW,7,SW,GEORGETOWN,05/28/2003,1805,39.91667,-87.73333,39.91667,-87.73333,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",204
5357667,WINNEBAGO CO.,SHIRLAND,05/30/2003,1725,Tornado, ,F0,0,0,0,0,IL,CST, ,1152322,C,201,LOT,0,0,TRAINED SPOTTER, ,.3,100,2,N,2,N,SHIRLAND,05/30/2003,1726,42.48333,-89.2,42.48333,-89.2,"A tornado dissipated near the Sugar River just north of the state line in Rock County, Wisconsin. The parent thunderstorm produced another brief tornado in far northern Winnebago county. A spotter observed the tornado north of Shirland but there was no damage.","Several supercell thunderstorms moved across northern Illinois during the evening hours of May 30th.  Several tornadoes formed with these supercells with the strongest tornadoes and most extensive damage across Joliet and Lockport in Will counties.  In addition to the tornadoes, wind damage was also reported across the area.  Trees were blown down in Silver Springs State Park west of Yorkville in Kendall county.  Trees and power lines were reported down in Somonauk in Dekalb county.  Several trees and power lines were blown down near Lake Holiday in far northwest La Salle county and windows were blown out of some mobile homes near the Lake Holiday area.  Large trees and power lines were blown down from Plainfield to Joliet.  One tree fell onto a house.  A gust to 80 mph was reported between Central Ave and Cicero Ave near 53rd in Chicago.  Trees were reported down in Manteno in Kankakee county.  Tree limbs were blown down across parts of McHenry county.  In Paxton in Ford county, high winds damaged a farm shed, causing the roof to fall onto a tractor.  A large tree fell onto a van, causing significant damage and the roof of a grain bin was damaged.",205
5357668,WINNEBAGO CO.,ROCKTON,05/30/2003,1733,Tornado, ,F0,0,0,0,0,IL,CST, ,1152322,C,201,LOT,0,0,TRAINED SPOTTER, ,4,100,1,W,1,W,ROCKTON,05/30/2003,1741,42.45,-89.08333,42.43333,-89.03333,"A tornado touched down west of Rockton near the bend in the Rock River and continued southeast, and lifted northwest of Roscoe.  A gas station near 151 and Elevator Road had damage to glass and a wall.  No other damage was reported.","Several supercell thunderstorms moved across northern Illinois during the evening hours of May 30th.  Several tornadoes formed with these supercells with the strongest tornadoes and most extensive damage across Joliet and Lockport in Will counties.  In addition to the tornadoes, wind damage was also reported across the area.  Trees were blown down in Silver Springs State Park west of Yorkville in Kendall county.  Trees and power lines were reported down in Somonauk in Dekalb county.  Several trees and power lines were blown down near Lake Holiday in far northwest La Salle county and windows were blown out of some mobile homes near the Lake Holiday area.  Large trees and power lines were blown down from Plainfield to Joliet.  One tree fell onto a house.  A gust to 80 mph was reported between Central Ave and Cicero Ave near 53rd in Chicago.  Trees were reported down in Manteno in Kankakee county.  Tree limbs were blown down across parts of McHenry county.  In Paxton in Ford county, high winds damaged a farm shed, causing the roof to fall onto a tractor.  A large tree fell onto a van, causing significant damage and the roof of a grain bin was damaged.",206
