city_ascii,state_id,City,lat,lng
Kaaawa,HI,"Kaaawa, HI",21.5485,-157.8534
Kaanapali,HI,"Kaanapali, HI",20.9277,-156.6794
Kachemak,AK,"Kachemak, AK",59.6745,-151.4363
Kachina Village,AZ,"Kachina Village, AZ",35.0947,-111.6928
Kadoka,SD,"Kadoka, SD",43.8325,-101.5081
Kahaluu,HI,"Kahaluu, HI",21.4575,-157.8453
Kahaluu-Keauhou,HI,"Kahaluu-Keauhou, HI",19.5669,-155.9533
Kahite,TN,"Kahite, TN",35.569,-84.2358
Kahlotus,WA,"Kahlotus, WA",46.6433,-118.5559
Kahoka,MO,"Kahoka, MO",40.4237,-91.7187
Kahuku,HI,"Kahuku, HI",21.6793,-157.9473
Kahului,HI,"Kahului, HI",20.8715,-156.4603
Kaibab,AZ,"Kaibab, AZ",36.8815,-112.7237
Kaibab Estates West,AZ,"Kaibab Estates West, AZ",35.2762,-112.5018
Kaibito,AZ,"Kaibito, AZ",36.592,-111.1071
Kailua,HI,"Kailua, HI",21.392,-157.7396
Kaka,AZ,"Kaka, AZ",32.5113,-112.3166
Kake,AK,"Kake, AK",56.9729,-133.9148
Kaktovik,AK,"Kaktovik, AK",70.1231,-143.6258
Kalaeloa,HI,"Kalaeloa, HI",21.3136,-158.065
Kalaheo,HI,"Kalaheo, HI",21.9159,-159.5236
Kalama,WA,"Kalama, WA",46.0164,-122.8402
Kalamazoo,MI,"Kalamazoo, MI",42.2749,-85.5882
Kalapana,HI,"Kalapana, HI",19.3566,-154.9752
Kaleva,MI,"Kaleva, MI",44.3723,-86.0135
Kalida,OH,"Kalida, OH",40.9854,-84.1946
Kalifornsky,AK,"Kalifornsky, AK",60.4417,-151.1972
Kalihiwai,HI,"Kalihiwai, HI",22.2165,-159.4405
Kalispell,MT,"Kalispell, MT",48.2153,-114.3274
Kalkaska,MI,"Kalkaska, MI",44.7318,-85.1834
Kaloko,HI,"Kaloko, HI",19.7216,-155.9505
Kalona,IA,"Kalona, IA",41.4874,-91.7018
Kaltag,AK,"Kaltag, AK",64.3223,-158.7436
Kamaili,HI,"Kamaili, HI",19.4391,-154.9189
Kamas,UT,"Kamas, UT",40.6499,-111.2723
Kamiah,ID,"Kamiah, ID",46.2269,-116.0283
Kampsville,IL,"Kampsville, IL",39.2971,-90.6127
Kamrar,IA,"Kamrar, IA",42.3896,-93.7278
Kanab,UT,"Kanab, UT",37.0262,-112.5219
Kanarraville,UT,"Kanarraville, UT",37.5378,-113.181
Kanauga,OH,"Kanauga, OH",38.8411,-82.1495
Kanawha,IA,"Kanawha, IA",42.9342,-93.7932
Kanawha,WV,"Kanawha, WV",39.2017,-81.4592
Kandiyohi,MN,"Kandiyohi, MN",45.1315,-94.9328
Kane,PA,"Kane, PA",41.6631,-78.8094
Kane,IL,"Kane, IL",39.1905,-90.3512
Kaneohe,HI,"Kaneohe, HI",21.4062,-157.7904
Kaneville,IL,"Kaneville, IL",41.8332,-88.5216
Kangley,IL,"Kangley, IL",41.148,-88.8722
Kankakee,IL,"Kankakee, IL",41.102,-87.8643
Kannapolis,NC,"Kannapolis, NC",35.4764,-80.6408
Kanopolis,KS,"Kanopolis, KS",38.7081,-98.1581
Kanorado,KS,"Kanorado, KS",39.3366,-102.0373
Kanosh,UT,"Kanosh, UT",38.8014,-112.4374
Kansas,OK,"Kansas, OK",36.2053,-94.7888
Kansas,IL,"Kansas, IL",39.5544,-87.9396
Kansas,OH,"Kansas, OH",41.2452,-83.2839
Kansas,AL,"Kansas, AL",33.9029,-87.5568
Kansas City,MO,"Kansas City, MO",39.1238,-94.5541
Kansas City,KS,"Kansas City, KS",39.1235,-94.7443
Kapaa,HI,"Kapaa, HI",22.091,-159.3521
Kapaau,HI,"Kapaau, HI",20.234,-155.8028
Kapalua,HI,"Kapalua, HI",20.9959,-156.6418
Kaplan,LA,"Kaplan, LA",30.006,-92.284
Kapolei,HI,"Kapolei, HI",21.3399,-158.0677
Kapowsin,WA,"Kapowsin, WA",46.9727,-122.2273
Kapp Heights,PA,"Kapp Heights, PA",40.8995,-76.809
Kappa,IL,"Kappa, IL",40.6755,-89.006
Karlsruhe,ND,"Karlsruhe, ND",48.0911,-100.6162
Karlstad,MN,"Karlstad, MN",48.578,-96.5169
Karluk,AK,"Karluk, AK",57.5845,-154.3255
Karnak,IL,"Karnak, IL",37.2942,-88.9758
Karnes City,TX,"Karnes City, TX",28.8858,-97.9002
Karns,TN,"Karns, TN",35.9778,-84.1091
Karns City,PA,"Karns City, PA",40.9971,-79.7264
Kasaan,AK,"Kasaan, AK",55.5572,-132.4136
Kaser,NY,"Kaser, NY",41.1214,-74.0684
Kasigluk,AK,"Kasigluk, AK",60.8785,-162.5272
Kasilof,AK,"Kasilof, AK",60.331,-151.2293
Kaskaskia,IL,"Kaskaskia, IL",37.9213,-89.9163
Kasota,MN,"Kasota, MN",44.2916,-93.969
Kasson,MN,"Kasson, MN",44.0333,-92.7479
Katherine,AZ,"Katherine, AZ",35.2206,-114.5616
Kathleen,FL,"Kathleen, FL",28.1224,-82.0387
Kathryn,ND,"Kathryn, ND",46.6812,-97.9704
Katie,OK,"Katie, OK",34.5832,-97.3389
Katonah,NY,"Katonah, NY",41.256,-73.6857
Katy,TX,"Katy, TX",29.7905,-95.8353
Kaufman,TX,"Kaufman, TX",32.5766,-96.3158
Kaukauna,WI,"Kaukauna, WI",44.2773,-88.2641
Kaumakani,HI,"Kaumakani, HI",21.9187,-159.624
Kaunakakai,HI,"Kaunakakai, HI",21.0905,-156.9981
Kauneonga Lake,NY,"Kauneonga Lake, NY",41.6904,-74.8347
Kaw City,OK,"Kaw City, OK",36.7675,-96.8602
Kawela Bay,HI,"Kawela Bay, HI",21.6991,-158.0026
Kayak Point,WA,"Kayak Point, WA",48.1387,-122.3342
Kaycee,WY,"Kaycee, WY",43.7101,-106.6371
Kayenta,AZ,"Kayenta, AZ",36.7144,-110.259
Kaylor,SD,"Kaylor, SD",43.1926,-97.8405
Kaysville,UT,"Kaysville, UT",41.029,-111.9456
K-Bar Ranch,TX,"K-Bar Ranch, TX",27.9928,-97.9267
Keaau,HI,"Keaau, HI",19.6233,-155.0483
Keachi,LA,"Keachi, LA",32.1708,-93.916
Kealakekua,HI,"Kealakekua, HI",19.5286,-155.9112
Keams Canyon,AZ,"Keams Canyon, AZ",35.8229,-110.2011
Kean University,NJ,"Kean University, NJ",40.6791,-74.2314
Keansburg,NJ,"Keansburg, NJ",40.4469,-74.1315
Kearney,NE,"Kearney, NE",40.7011,-99.0833
Kearney,MO,"Kearney, MO",39.355,-94.3599
Kearney Park,MS,"Kearney Park, MS",32.5897,-90.3158
Kearns,UT,"Kearns, UT",40.6519,-112.0095
Kearny,NJ,"Kearny, NJ",40.7528,-74.1202
Kearny,AZ,"Kearny, AZ",33.0564,-110.9074
Keasbey,NJ,"Keasbey, NJ",40.5143,-74.3078
Keats,KS,"Keats, KS",39.2217,-96.7109
Kechi,KS,"Kechi, KS",37.8234,-97.2891
Keddie,CA,"Keddie, CA",40.0059,-120.9523
Keedysville,MD,"Keedysville, MD",39.4867,-77.698
Keefton,OK,"Keefton, OK",35.5772,-95.3065
Keego Harbor,MI,"Keego Harbor, MI",42.6088,-83.3442
Keeler,CA,"Keeler, CA",36.4867,-117.8733
Keeler Farm,NM,"Keeler Farm, NM",32.3161,-107.7602
Keene,NH,"Keene, NH",42.9494,-72.2998
Keene,TX,"Keene, TX",32.3955,-97.3226
Keene,CA,"Keene, CA",35.2335,-118.6098
Keene,KY,"Keene, KY",37.9431,-84.6411
Keener,NC,"Keener, NC",35.1131,-78.3094
Keenes,IL,"Keenes, IL",38.3386,-88.6419
Keenesburg,CO,"Keenesburg, CO",40.1327,-104.538
Keensburg,IL,"Keensburg, IL",38.3518,-87.8683
Keeseville,NY,"Keeseville, NY",44.5035,-73.4812
Keewatin,MN,"Keewatin, MN",47.4005,-93.0828
Keezletown,VA,"Keezletown, VA",38.4115,-78.8004
Keiser,AR,"Keiser, AR",35.674,-90.0958
Keithsburg,IL,"Keithsburg, IL",41.1004,-90.9353
Keizer,OR,"Keizer, OR",45.0028,-123.0243
Kekaha,HI,"Kekaha, HI",21.9684,-159.7141
Kekoskee,WI,"Kekoskee, WI",43.5019,-88.5863
Kelayres,PA,"Kelayres, PA",40.9007,-76.0045
Kelford,NC,"Kelford, NC",36.1813,-77.2243
Kell,IL,"Kell, IL",38.4912,-88.9032
Keller,TX,"Keller, TX",32.9335,-97.2256
Keller,VA,"Keller, VA",37.6211,-75.7644
Keller,WA,"Keller, WA",48.0852,-118.7164
Kellerton,IA,"Kellerton, IA",40.7103,-94.0501
Kelley,IA,"Kelley, IA",41.951,-93.6656
Kelleys Island,OH,"Kelleys Island, OH",41.6034,-82.7027
Kelliher,MN,"Kelliher, MN",47.9438,-94.4446
Kellnersville,WI,"Kellnersville, WI",44.2253,-87.8021
Kellogg,ID,"Kellogg, ID",47.5371,-116.142
Kellogg,IA,"Kellogg, IA",41.7181,-92.9072
Kellogg,MN,"Kellogg, MN",44.3074,-91.9989
Kellogg Point,CT,"Kellogg Point, CT",41.4681,-73.4597
Kelly,NC,"Kelly, NC",34.4639,-78.3109
Kelly,WY,"Kelly, WY",43.6227,-110.6273
Kelly,KS,"Kelly, KS",39.7368,-96.0008
Kelly Ridge,CA,"Kelly Ridge, CA",39.5289,-121.4662
Kellyton,AL,"Kellyton, AL",32.9791,-86.0358
Kellyville,OK,"Kellyville, OK",35.9528,-96.2003
Kelseyville,CA,"Kelseyville, CA",38.9704,-122.8328
Kelso,WA,"Kelso, WA",46.1236,-122.8909
Kelso,MO,"Kelso, MO",37.1922,-89.5505
Kemah,TX,"Kemah, TX",29.5309,-95.0196
Kemmerer,WY,"Kemmerer, WY",41.7761,-110.5555
Kemp,TX,"Kemp, TX",32.4351,-96.224
Kemp,OK,"Kemp, OK",33.7696,-96.3542
Kemp Mill,MD,"Kemp Mill, MD",39.0412,-77.0215
Kempner,TX,"Kempner, TX",31.0755,-97.9725
Kemps Mill,MD,"Kemps Mill, MD",39.6268,-77.8137
Kempton,IL,"Kempton, IL",40.9354,-88.2363
Kempton,IN,"Kempton, IN",40.2881,-86.2294
Kempton,PA,"Kempton, PA",40.6278,-75.8546
Ken Caryl,CO,"Ken Caryl, CO",39.577,-105.1144
Kenai,AK,"Kenai, AK",60.5619,-151.1985
Kenansville,NC,"Kenansville, NC",34.9598,-77.9659
Kenbridge,VA,"Kenbridge, VA",36.9609,-78.1284
Kendale Lakes,FL,"Kendale Lakes, FL",25.7081,-80.4078
Kendall,FL,"Kendall, FL",25.6697,-80.3556
Kendall,WA,"Kendall, WA",48.9156,-122.1336
Kendall,WI,"Kendall, WI",43.7926,-90.3677
Kendall Park,NJ,"Kendall Park, NJ",40.4135,-74.5631
Kendall West,FL,"Kendall West, FL",25.7065,-80.4388
Kendallville,IN,"Kendallville, IN",41.4441,-85.2578
Kendleton,TX,"Kendleton, TX",29.4469,-96.0012
Kendrick,ID,"Kendrick, ID",46.614,-116.6543
Kendrick,OK,"Kendrick, OK",35.7853,-96.7755
Kenedy,TX,"Kenedy, TX",28.8176,-97.8518
Kenefic,OK,"Kenefic, OK",34.15,-96.3644
Kenefick,TX,"Kenefick, TX",30.1069,-94.8502
Kenel,SD,"Kenel, SD",45.8545,-100.4592
Kenesaw,NE,"Kenesaw, NE",40.6189,-98.6576
Kenhorst,PA,"Kenhorst, PA",40.3069,-75.9438
Kenilworth,NJ,"Kenilworth, NJ",40.6781,-74.289
Kenilworth,IL,"Kenilworth, IL",42.0888,-87.7144
Kenilworth,PA,"Kenilworth, PA",40.2242,-75.6418
Kenilworth,UT,"Kenilworth, UT",39.6803,-110.8146
Kenly,NC,"Kenly, NC",35.5885,-78.137
Kenmar,PA,"Kenmar, PA",41.2547,-76.955
Kenmare,ND,"Kenmare, ND",48.6729,-102.0721
Kenmore,WA,"Kenmore, WA",47.7516,-122.2489
Kenmore,NY,"Kenmore, NY",42.9646,-78.8713
Kennan,WI,"Kennan, WI",45.5301,-90.5868
Kennard,IN,"Kennard, IN",39.9054,-85.5222
Kennard,NE,"Kennard, NE",41.4747,-96.2037
Kennard,TX,"Kennard, TX",31.3575,-95.1853
Kennebec,SD,"Kennebec, SD",43.9035,-99.8619
Kennedale,TX,"Kennedale, TX",32.6434,-97.2172
Kennedy,CA,"Kennedy, CA",37.929,-121.2456
Kennedy,AL,"Kennedy, AL",33.581,-87.9859
Kennedy,NY,"Kennedy, NY",42.159,-79.0982
Kennedy,MN,"Kennedy, MN",48.6441,-96.9106
Kennedy Meadows,CA,"Kennedy Meadows, CA",36.0076,-118.1099
Kennedyville,MD,"Kennedyville, MD",39.3032,-75.9949
Kenner,LA,"Kenner, LA",30.0109,-90.2549
Kennerdell,PA,"Kennerdell, PA",41.2787,-79.8219
Kennesaw,GA,"Kennesaw, GA",34.026,-84.6177
Kennesaw State University,GA,"Kennesaw State University, GA",34.0379,-84.5826
Kenneth,MN,"Kenneth, MN",43.7543,-96.0725
Kenneth City,FL,"Kenneth City, FL",27.8156,-82.7162
Kennett,MO,"Kennett, MO",36.2403,-90.0481
Kennett Square,PA,"Kennett Square, PA",39.8438,-75.7113
Kennewick,WA,"Kennewick, WA",46.1978,-119.1732
Kenney,IL,"Kenney, IL",40.0981,-89.0862
Kenny Lake,AK,"Kenny Lake, AK",61.6644,-144.8662
Keno,OR,"Keno, OR",42.1309,-121.928
Kenosha,WI,"Kenosha, WI",42.5865,-87.8773
Kenova,WV,"Kenova, WV",38.4026,-82.5822
Kensal,ND,"Kensal, ND",47.3,-98.7321
Kensett,AR,"Kensett, AR",35.2354,-91.6708
Kensett,IA,"Kensett, IA",43.3534,-93.2108
Kensington,CT,"Kensington, CT",41.6284,-72.7686
Kensington,CA,"Kensington, CA",37.9083,-122.2805
Kensington,MD,"Kensington, MD",39.0269,-77.0736
Kensington,NY,"Kensington, NY",40.7932,-73.7222
Kensington,KS,"Kensington, KS",39.7667,-99.0329
Kensington,MN,"Kensington, MN",45.778,-95.6971
Kensington Park,FL,"Kensington Park, FL",27.3578,-82.4942
Kent,WA,"Kent, WA",47.3887,-122.2128
Kent,OH,"Kent, OH",41.149,-81.361
Kent,MN,"Kent, MN",46.4374,-96.6833
Kent,IN,"Kent, IN",38.7368,-85.5387
Kent,IA,"Kent, IA",40.9536,-94.4611
Kent Acres,DE,"Kent Acres, DE",39.1324,-75.516
Kent City,MI,"Kent City, MI",43.2202,-85.7539
Kent Estates,IA,"Kent Estates, IA",41.4665,-91.0569
Kent Narrows,MD,"Kent Narrows, MD",38.9703,-76.2384
Kentfield,CA,"Kentfield, CA",37.9481,-122.5497
Kentland,IN,"Kentland, IN",40.774,-87.4465
Kenton,OH,"Kenton, OH",40.6449,-83.6093
Kenton,TN,"Kenton, TN",36.2021,-89.0155
Kenton,DE,"Kenton, DE",39.2274,-75.6646
Kenton,OK,"Kenton, OK",36.9064,-102.9653
Kenton Vale,KY,"Kenton Vale, KY",39.0514,-84.5199
Kentwood,MI,"Kentwood, MI",42.8852,-85.5926
Kentwood,LA,"Kentwood, LA",30.9339,-90.5153
Kenvil,NJ,"Kenvil, NJ",40.8816,-74.622
Kenvir,KY,"Kenvir, KY",36.8532,-83.1539
Kenwood,OH,"Kenwood, OH",39.2066,-84.375
Kenwood,OK,"Kenwood, OK",36.3012,-94.9978
Kenwood,CA,"Kenwood, CA",38.4153,-122.5387
Kenwood Estates,FL,"Kenwood Estates, FL",26.6276,-80.1153
Kenyon,MN,"Kenyon, MN",44.2726,-92.9858
Keo,AR,"Keo, AR",34.609,-92.0102
Keokea,HI,"Keokea, HI",20.7211,-156.3625
Keokee,VA,"Keokee, VA",36.8622,-82.9161
Keokuk,IA,"Keokuk, IA",40.4095,-91.4031
Keomah Village,IA,"Keomah Village, IA",41.2885,-92.5368
Keosauqua,IA,"Keosauqua, IA",40.7347,-91.9604
Keota,IA,"Keota, IA",41.3651,-91.9533
Keota,OK,"Keota, OK",35.2569,-94.9226
Keowee Key,SC,"Keowee Key, SC",34.8257,-82.9158
Kep'el,CA,"Kep'el, CA",41.2842,-123.819
Kerby,OR,"Kerby, OR",42.2045,-123.649
Kerens,TX,"Kerens, TX",32.1308,-96.2252
Kerhonkson,NY,"Kerhonkson, NY",41.7779,-74.2955
Kerkhoven,MN,"Kerkhoven, MN",45.1925,-95.3202
Kerman,CA,"Kerman, CA",36.7248,-120.0625
Kermit,TX,"Kermit, TX",31.854,-103.0924
Kermit,WV,"Kermit, WV",37.8425,-82.4086
Kernersville,NC,"Kernersville, NC",36.1065,-80.0842
Kernville,CA,"Kernville, CA",35.7533,-118.4321
Kerr,MT,"Kerr, MT",47.6771,-114.1873
Kerrick,MN,"Kerrick, MN",46.3386,-92.5843
Kerrtown,PA,"Kerrtown, PA",41.6267,-80.1695
Kerrville,TX,"Kerrville, TX",30.0398,-99.132
Kersey,CO,"Kersey, CO",40.391,-104.5794
Kersey,PA,"Kersey, PA",41.357,-78.6101
Kershaw,SC,"Kershaw, SC",34.5462,-80.5873
Keshena,WI,"Keshena, WI",44.8697,-88.6002
Keswick,VA,"Keswick, VA",38.0127,-78.3613
Keswick,IA,"Keswick, IA",41.4545,-92.2383
Keswick,CA,"Keswick, CA",40.6135,-122.4606
Ketchikan,AK,"Ketchikan, AK",55.3556,-131.6698
Ketchum,ID,"Ketchum, ID",43.6867,-114.373
Ketchum,OK,"Ketchum, OK",36.5251,-95.0341
Ketchuptown,SC,"Ketchuptown, SC",34.1091,-79.1557
Ketron Island,WA,"Ketron Island, WA",47.1569,-122.6343
Kettering,OH,"Kettering, OH",39.6956,-84.1494
Kettering,MD,"Kettering, MD",38.8888,-76.7889
Kettle Falls,WA,"Kettle Falls, WA",48.6055,-118.062
Kettle River,MN,"Kettle River, MN",46.4862,-92.8776
Kettleman City,CA,"Kettleman City, CA",36.0089,-119.9629
Kettlersville,OH,"Kettlersville, OH",40.4389,-84.2598
Keuka Park,NY,"Keuka Park, NY",42.613,-77.0922
Kevil,KY,"Kevil, KY",37.0842,-88.8829
Kevin,MT,"Kevin, MT",48.7457,-111.9656
Kewanee,IL,"Kewanee, IL",41.2399,-89.9264
Kewanna,IN,"Kewanna, IN",41.0194,-86.4125
Kewaskum,WI,"Kewaskum, WI",43.5177,-88.2306
Kewaunee,WI,"Kewaunee, WI",44.4607,-87.5132
Key Biscayne,FL,"Key Biscayne, FL",25.6908,-80.1653
Key Center,WA,"Key Center, WA",47.3376,-122.7506
Key Colony Beach,FL,"Key Colony Beach, FL",24.7233,-81.0216
Key Largo,FL,"Key Largo, FL",25.1224,-80.412
Key Vista,FL,"Key Vista, FL",28.1946,-82.7703
Key West,FL,"Key West, FL",24.5642,-81.7775
Keyes,CA,"Keyes, CA",37.5573,-120.9114
Keyes,OK,"Keyes, OK",36.8076,-102.2517
Keyesport,IL,"Keyesport, IL",38.746,-89.2737
Keyport,NJ,"Keyport, NJ",40.4328,-74.2011
Keyport,WA,"Keyport, WA",47.6999,-122.624
Keys,OK,"Keys, OK",35.8022,-94.9606
Keyser,WV,"Keyser, WV",39.4394,-78.9821
Keystone,FL,"Keystone, FL",28.1312,-82.5999
Keystone,IA,"Keystone, IA",41.9995,-92.1982
Keystone,CO,"Keystone, CO",39.5901,-105.9383
Keystone,SD,"Keystone, SD",43.8949,-103.4268
Keystone,WV,"Keystone, WV",37.4158,-81.4463
Keystone,NE,"Keystone, NE",41.2187,-101.5841
Keystone Heights,FL,"Keystone Heights, FL",29.7812,-82.034
Keysville,VA,"Keysville, VA",37.039,-78.4804
Keysville,GA,"Keysville, GA",33.2374,-82.229
Keytesville,MO,"Keytesville, MO",39.4313,-92.9371
Kezar Falls,ME,"Kezar Falls, ME",43.808,-70.8831
Kiamesha Lake,NY,"Kiamesha Lake, NY",41.6806,-74.6652
Kiana,AK,"Kiana, AK",66.9727,-160.4343
Kiawah Island,SC,"Kiawah Island, SC",32.6157,-80.0613
Kibler,AR,"Kibler, AR",35.4268,-94.2358
Kickapoo Site 1,KS,"Kickapoo Site 1, KS",39.7145,-95.6484
Kickapoo Site 2,KS,"Kickapoo Site 2, KS",39.7029,-95.6495
Kickapoo Site 5,KS,"Kickapoo Site 5, KS",39.6735,-95.6842
Kickapoo Site 6,KS,"Kickapoo Site 6, KS",39.6917,-95.6905
Kickapoo Site 7,KS,"Kickapoo Site 7, KS",39.6895,-95.6713
Kickapoo Tribal Center,KS,"Kickapoo Tribal Center, KS",39.6722,-95.6453
Kicking Horse,MT,"Kicking Horse, MT",47.4568,-114.0717
Kidder,MO,"Kidder, MO",39.7822,-94.1023
Kidder,SD,"Kidder, SD",45.8817,-97.7139
Kidron,OH,"Kidron, OH",40.744,-81.7467
Kief,ND,"Kief, ND",47.86,-100.5133
Kiefer,OK,"Kiefer, OK",35.9442,-96.0529
Kiel,WI,"Kiel, WI",43.9167,-88.0266
Kieler,WI,"Kieler, WI",42.5823,-90.6051
Kiester,MN,"Kiester, MN",43.5365,-93.7111
Kihei,HI,"Kihei, HI",20.7653,-156.4454
Kila,MT,"Kila, MT",48.1216,-114.4768
Kilauea,HI,"Kilauea, HI",22.2108,-159.3965
Kilbourne,LA,"Kilbourne, LA",32.9971,-91.3139
Kilbourne,IL,"Kilbourne, IL",40.1519,-90.0115
Kilbourne,OH,"Kilbourne, OH",40.3323,-82.9593
Kilby Butte Colony,MT,"Kilby Butte Colony, MT",46.4764,-108.3602
Kildare,OK,"Kildare, OK",36.8085,-97.0499
Kildeer,IL,"Kildeer, IL",42.183,-88.0488
Kilgore,TX,"Kilgore, TX",32.398,-94.8602
Kilgore,NE,"Kilgore, NE",42.9391,-100.9573
Kilkenny,MN,"Kilkenny, MN",44.3151,-93.5741
Kill Devil Hills,NC,"Kill Devil Hills, NC",36.0167,-75.6699
Killbuck,OH,"Killbuck, OH",40.496,-81.9823
Killdeer,ND,"Killdeer, ND",47.3689,-102.7472
Killeen,TX,"Killeen, TX",31.0753,-97.7297
Killen,AL,"Killen, AL",34.8607,-87.5268
Killian,LA,"Killian, LA",30.353,-90.5795
Killington Village,VT,"Killington Village, VT",43.6505,-72.7851
Killona,LA,"Killona, LA",29.9985,-90.4851
Kilmarnock,VA,"Kilmarnock, VA",37.7118,-76.3834
Kilmichael,MS,"Kilmichael, MS",33.4403,-89.5665
Kiln,MS,"Kiln, MS",30.4171,-89.4322
Kim,CO,"Kim, CO",37.247,-103.3534
Kimball,NE,"Kimball, NE",41.2335,-103.6513
Kimball,TN,"Kimball, TN",35.0469,-85.674
Kimball,MN,"Kimball, MN",45.3143,-94.3008
Kimball,SD,"Kimball, SD",43.7468,-98.9569
Kimball,WV,"Kimball, WV",37.4268,-81.5078
Kimballton,IA,"Kimballton, IA",41.6272,-95.0747
Kimberling City,MO,"Kimberling City, MO",36.6441,-93.4239
Kimberly,WI,"Kimberly, WI",44.267,-88.3378
Kimberly,ID,"Kimberly, ID",42.5342,-114.3699
Kimberly,AL,"Kimberly, AL",33.7758,-86.7964
Kimberly,WV,"Kimberly, WV",38.1407,-81.2967
Kimberton,PA,"Kimberton, PA",40.1306,-75.5743
Kimbolton,OH,"Kimbolton, OH",40.1507,-81.5758
Kimmell,IN,"Kimmell, IN",41.3949,-85.5487
Kimmswick,MO,"Kimmswick, MO",38.3655,-90.3645
Kinbrae,MN,"Kinbrae, MN",43.8266,-95.4823
Kincaid,IL,"Kincaid, IL",39.5868,-89.4166
Kincaid,WV,"Kincaid, WV",38.0382,-81.2759
Kincaid,KS,"Kincaid, KS",38.0812,-95.1554
Kincheloe,MI,"Kincheloe, MI",46.2688,-84.4568
Kincora,VA,"Kincora, VA",39.0383,-77.4357
Kinde,MI,"Kinde, MI",43.9405,-82.9963
Kinder,LA,"Kinder, LA",30.4835,-92.8508
Kinderhook,IL,"Kinderhook, IL",39.7037,-91.1526
Kindred,ND,"Kindred, ND",46.6494,-97.0169
King,NC,"King, NC",36.2769,-80.3566
King,WI,"King, WI",44.3402,-89.1228
King and Queen Court House,VA,"King and Queen Court House, VA",37.6683,-76.8781
King Arthur Park,MT,"King Arthur Park, MT",45.6663,-111.1268
King City,CA,"King City, CA",36.2164,-121.133
King City,OR,"King City, OR",45.4012,-122.8069
King City,MO,"King City, MO",40.0505,-94.5252
King Cove,AK,"King Cove, AK",55.0858,-162.2978
King George,VA,"King George, VA",38.2807,-77.1896
King Lake,NE,"King Lake, NE",41.3135,-96.3017
King of Prussia,PA,"King of Prussia, PA",40.0963,-75.3821
King Ranch Colony,MT,"King Ranch Colony, MT",47.0572,-109.6362
King Salmon,AK,"King Salmon, AK",58.753,-156.5061
King William,VA,"King William, VA",37.6882,-77.0212
Kingdom City,MO,"Kingdom City, MO",38.9473,-91.9389
Kingfield,ME,"Kingfield, ME",44.9582,-70.1592
Kingfisher,OK,"Kingfisher, OK",35.8444,-97.9386
Kingman,AZ,"Kingman, AZ",35.217,-114.0105
Kingman,KS,"Kingman, KS",37.648,-98.1167
Kingman,IN,"Kingman, IN",39.9664,-87.2782
Kings,IL,"Kings, IL",42.0031,-89.107
Kings Bay Base,GA,"Kings Bay Base, GA",30.7985,-81.5628
Kings Beach,CA,"Kings Beach, CA",39.245,-120.0203
Kings Grant,NC,"Kings Grant, NC",34.2664,-77.8659
Kings Mills,OH,"Kings Mills, OH",39.3586,-84.2504
Kings Mountain,NC,"Kings Mountain, NC",35.2349,-81.3501
Kings Park,NY,"Kings Park, NY",40.8881,-73.2475
Kings Park,VA,"Kings Park, VA",38.8026,-77.2396
Kings Park West,VA,"Kings Park West, VA",38.8151,-77.296
Kings Point,NY,"Kings Point, NY",40.8161,-73.7405
Kings Point,MT,"Kings Point, MT",47.7633,-114.1499
Kings Valley,OR,"Kings Valley, OR",44.6985,-123.4269
Kingsburg,CA,"Kingsburg, CA",36.5244,-119.5602
Kingsbury,NV,"Kingsbury, NV",38.9909,-119.8837
Kingsbury,TX,"Kingsbury, TX",29.6541,-97.8
Kingsbury,IN,"Kingsbury, IN",41.5302,-86.6972
Kingsbury Colony,MT,"Kingsbury Colony, MT",48.3044,-112.4846
Kingsford,MI,"Kingsford, MI",45.8061,-88.0995
Kingsford Heights,IN,"Kingsford Heights, IN",41.4784,-86.693
Kingsland,GA,"Kingsland, GA",30.8194,-81.7216
Kingsland,TX,"Kingsland, TX",30.6651,-98.4545
Kingsland,AR,"Kingsland, AR",33.8659,-92.2911
Kingsley,MI,"Kingsley, MI",44.5845,-85.5347
Kingsley,IA,"Kingsley, IA",42.5864,-95.9679
Kingsley,KY,"Kingsley, KY",38.2219,-85.6726
Kingsport,TN,"Kingsport, TN",36.5224,-82.5454
Kingston,NY,"Kingston, NY",41.9295,-73.9968
Kingston,PA,"Kingston, PA",41.2652,-75.8876
Kingston,RI,"Kingston, RI",41.4738,-71.5236
Kingston,TN,"Kingston, TN",35.8713,-84.4959
Kingston,WA,"Kingston, WA",47.7927,-122.5078
Kingston,OK,"Kingston, OK",34.0004,-96.7062
Kingston,IL,"Kingston, IL",42.1008,-88.7619
Kingston,NJ,"Kingston, NJ",40.3838,-74.6122
Kingston,OH,"Kingston, OH",39.4722,-82.9121
Kingston,GA,"Kingston, GA",34.2319,-84.9444
Kingston,WI,"Kingston, WI",43.6935,-89.1304
Kingston,MI,"Kingston, MI",43.4128,-83.1863
Kingston,UT,"Kingston, UT",38.2067,-112.1793
Kingston,MO,"Kingston, MO",39.6425,-94.0384
Kingston,MN,"Kingston, MN",45.1959,-94.311
Kingston,AR,"Kingston, AR",36.0518,-93.515
Kingston,IL,"Kingston, IL",39.8198,-91.0274
Kingston,NV,"Kingston, NV",39.2101,-117.0679
Kingston,NM,"Kingston, NM",32.9173,-107.7097
Kingston,IA,"Kingston, IA",40.9792,-91.0458
